Psychedelic Porn Crumpets - Mundungus,kSUvQzHyhxI,hardRock,2,"Psychedelic Porn Crumpets - Mundungus,kSUvQzHyhxIPsychedelic Porn Crumpets - Mundungus,kSUvQzHyhxI",,psychedelicporncrumpets,mundungus,
"DUST BOLT - ""Trapped In Chaos"" Album Announcement | Napalm Records",X-xkfov_-Zs,hardRock,5,"DUST BOLT - ""Trapped In Chaos"" Album Announcement | Napalm Records,X-xkfov_-ZsDUST BOLT - ""Trapped In Chaos"" Album Announcement | Napalm Records,X-xkfov_-Zs",,dustbolt,trappedinchaosalbumannouncementnapalmrecords,
Jake Shears - Everything I'll Ever Need (Official Video),4wNhukvCCZ0,hardRock,5,"Jake Shears - Everything I'll Ever Need (Official Video),4wNhukvCCZ0Jake Shears - Everything I'll Ever Need (Official Video),4wNhukvCCZ0",,jakeshears,everythingilleverneed,
WEDNESDAY 13 - ON ALIENS & CONSPIRACY THEORIES (OFFICIAL TRAILER),4VpCjwWZGQE,hardRock,5,"WEDNESDAY 13 - ON MONSTERS AND HORROR (OFFICIAL TRAILER),bYe2R48ytt8;WEDNESDAY 13 - ON WEIRD STAGE MOMENTS (OFFICIAL TRAILER),D_b1fiYdbUk;WEDNESDAY 13 - ON ALIENS & CONSPIRACY THEORIES (OFFICIAL TRAILER),4VpCjwWZGQE;AmPm / You Won't feat. Wednesday(Music Video),kRS47890thQ;WEDNESDAY 13 - Necrophaze Pre-Order (OFFICIAL TRAILER),ZQlwR2Q5s84WEDNESDAY 13 - ON ALIENS & CONSPIRACY THEORIES (OFFICIAL TRAILER),4VpCjwWZGQE",,wednesday,onaliensconspiracytheories,
ARSIS - Fathoms (OFFICIAL MUSIC VIDEO),x_1Inu8bI-o,hardRock,5,"ARSIS - Fathoms (OFFICIAL MUSIC VIDEO),x_1Inu8bI-oARSIS - Fathoms (OFFICIAL MUSIC VIDEO),x_1Inu8bI-o",,arsis,fathoms,
Jake Shears - Everything I'll Ever Need (Official Video),4wNhukvCCZ0,hardRock,5,"Jake Shears - Everything I'll Ever Need (Official Video),4wNhukvCCZ0Jake Shears - Everything I'll Ever Need (Official Video),4wNhukvCCZ0",,jakeshears,everythingilleverneed,
Georgia - Started Out (Official Video),vFnnxmb7Z9g,hardRock,5,"Georgia - Started Out (Official Video),vFnnxmb7Z9g;Salio ft. Joss Stone - Georgia,a5EMXvfbRLc;Tiggs Da Author - Georgia (Official Video),rCRBofMzk8Y;Georgia - Never Let You Go (Official Video),ozLaujDy7jEGeorgia - Started Out (Official Video),vFnnxmb7Z9g",,georgia,startedout,
Diamond Chazer - Chained in Tokyo [EP] (2018),6fVpvHkNjB8,hardRock,5,"Diamond Chazer - Chained in Tokyo [EP] (2018),6fVpvHkNjB8Diamond Chazer - Chained in Tokyo [EP] (2018),6fVpvHkNjB8Leathürbitch - Leathürbitch [EP] (2018),WDxWtI8V0yk;Electric Shock - Wild Bastards [EP] (2018),ih7wRJbec2k;Royal Orphan - Royal Orphan [EP] (2018),lAlkzfkjsJ0;DUSK - High Radiation [EP] (2018),pxDVVe9ZQUo;Thunderdome - The Man of Rolling Thunder [EP] (2018),6D0KAi0zwOQ;Diamond Chazer - Chained in Tokyo [EP] (2018),6fVpvHkNjB8;Culloden - Witchpricker [EP] (2018),N864pBnvG2k;Burning - The P.I.D. Files [EP] (2018),61DquMzjXIE;Adamantis - Thundermark [EP] (2018),vtx5_aqTvrc;Behind The Scene (Ep.1) - Catalyst Management | Link Up TV,Lfyov3o8uu4;Ep. 146 - Filipe Ret - Desenho (versão Rap Box),RVUMByhuOC8;Chalice of Agony - Inglorious Fate [EP] (2019),4SYFnExoEgY;Steel Snake - First Contact [EP] (2018),EFObyAXdVwU;Electric Poison - Desert Nights [EP] (2019),2XVaZFcKY8E;Savager - Headless Rides [EP] (2019),QHJF34ZPPiE;Greyhawk - Ride Out [EP] (2018),EUyB8hnkkLU;Völtage - Spellbound [EP] (2019),WhsLBAB_yBk;Infamy - Age of Deceit [EP] (2019),qvboqsKqii0;Stormrider - What Lies Within [EP] (2019),mse_M1WSJXY;Enchantress - Power [EP] (2019),ZIeq2r4gPl8;Big Tobz Arnold Jorge & Nadia Jae | The Rap Game UK Recap (Ep.1),xEGSvo0QszY;Big Tobz Arnold Jorge & Nadia Jae | The Rap Game UK Recap (Ep.2),FLeHV1ZIzGM;Big Tobz Arnold Jorge & Nadia Jae | The Rap Game UK Recap (Ep.3),ONRtRHKL96A;Big Tobz Arnold Jorge & Nadia Jae | The Rap Game UK Recap (Ep.4),KVjXoMzImjM;Shaun Frank - Activ8 (EP Mix),Uhx2QaOWMcw;Widundret - Unholy [EP] (2019),8ujjg530nk0;By Fire & Sword - Freedom Will Flood All Things With Light [EP] (2019),2uUpH4QdKDs",,diamondchazer,chainedintokyo,ep
The Dawn of MAY - Last September,V5j0uOeuBns,hardRock,5,"The Dawn of MAY - Last September,V5j0uOeuBnsHIRAIDAI - Last September(Live Tour 2016 ～LOCALS ONLY～ at EX THEATER ROPPONGI),rJa71sJILNA;MAY - Last September,V5j0uOeuBns;The Dawn of MAY - Last September,V5j0uOeuBns",,thedawnofmay,lastseptember,
Skela - What's Wrong with Me (Video 6/10),N_f4ptER-6w,hardRock,5,"Skela - What's Wrong with Me (Video 6/10),N_f4ptER-6wSkela - What's Wrong with Me (Video 6/10),N_f4ptER-6wLeo Rojas - El Condor Pasa (Videoclip),8kQZHYbZkLs;Leo Rojas - Der einsame Hirte (Videoclip),uOIHHMnI_Ig;Johann Johannsson - Good Morning Midnight & Good Night Day / Orphée (Video),Fl3WtUrfEyo;Dread Mar I - Qué Hago Yo (Videoclip),8PRMMUssvto;MC Gomes - Festa da Paula (Videoclipe Oficial),WBEtOKSxUg8;Alfaka - (R)éveil [Video Clip],WuNkLMKElmQ;Kizz Daniel - For You (Video) ft. WizKid,4f73HnCKq8Q;Weathers - Problems (Video),jcYMY16hNkU;Kell Smith - Respeita As Mina (Videoclipe Oficial),vjzKTYZMO_8;Skela - What's Wrong with Me (Video 6/10),N_f4ptER-6w;Timi Dakolo - I Never Know Say (Video),YiHkoty43Gw;O.B.F & CHARLIE P - NEW GENERATION - 360 video,Q2L87nExiu0;MC Pedrinho - Amores Brilhantes (Video Clipe) Studio THG,91qBggS-Fx4;Dezine Gial (video) -Solomon Islands,WNfFLSrZYd8;Lycinaïs Jean - Je veux rester (Video Clip),ud_6my84Dq8;Café Quijano - Me enamoras con todo (Videoclip Oficial) - Directo,2hvwvyQyab4;Zanmi Menaj Mwen  ( video official ) 👇👇👇,c97FPAdfVoo;Gaab - Só Você Não Vê (Video Clipe),z9MUFZHN12Y;Upgrade - Life [Video Clip],viZtFA1ODBg;Kids United - J'ai demandé à la lune (Video Clip Edit),4jzVu0nMLdo;NIARA / Pabllo Vittar - Não Esqueço (Videoclipe Oficial),f9cfXyjk68Q;Galvan Real - Condena (Video Lyrics),7QGVzYQu86s;2MUCH - Deixas ( VIDEO-OFICIAL),v8QZGW98B4w;Saaphy - Sexy [Video Lyrics - Love & Life Album],vZDel5GNjYA;VIDEO : DISIP - Ban´m Nouvel Ou,LKvV1EewVcc;Ammo Ammo x Madorasindahouse pres. RISE with Hyenah & MINCO (Video),KRxU6kQy--8;Azealia Banks - Movin' On Up (Video),g6uNOprl_jU;Spirit Architect - Ayahuasca [Video Clip],SpNfST7ZT3U;Kell Smith - Era Uma Vez (Videoclipe Oficial),xJNKT9HAXRc;MC IG - 7 Dias (GR6 Filmes) Djay W,44rdcdVKg6g;MC Kitinho e Itamar MC - Foi Na Favela (GR6 Filmes) DJ Leozinho MPC,KRKLMot1qcw;Dj And1 - KaizoKu (Vol 2) 2018,1Wb9XBZA-wY;MC Tag - Marijuana (Videoclipe Oficial),GuKgMdEtOts;MC G15 e MC Bruninho - A Distância ta Maltratando (GR6 Filmes) DJ DG e Batidão Stronda,BXTpedYsjyI;BAD BUNNY - QUIERO TENERLA (OFFICIAL VIDEO),D_xk6ZPDELo;Dynho Alves e Gangue do Passinho - Mão na Coxa (GR6 Filmes),LxqP8ZK2UYY;MC MODELO - Só Tem As Venenosas (NVI Filmes),lydD554rNdw;#Momentos - Bryant Myers x Cosculluela,0a64ZpH2_Ew;Benjam. Kuduro belle soirée,0mX6e2OB_l4;LUANA DO REGGAE - EU TE AMEI,LlrufKHNWL8;Barrington Levy - Praise His Name 12' -1983,WKA3gQswwY0;Don Franco Tafari feat. Turbulence - Soldier In Me [Official Video 2018],qYGNGsT-s4k;MegaVibes - United Again [Official Video 2018],FzvlxI5rm8s;Mr Medicine - Ndiwe Wandinoda  [Love Songs]January 2019 Zimdancehall,VOdZWfLGJH4;L-Rado - Party Time - September 2018,iyQhU3dUA4w;Mojo Morgan Ft. Stephen Marley & Gramps Morgan - Be Free - September 2018,jwIOW89xSzU;Alkaline - Dutty Badmind (Lyric Video),Wyxqa-qut90;Nicko Blast - High Sex [Official Music Video HD],0ouOYWZq8Og;Mannó - Bu Amor é Mi (Video Clip),E28yENCVJU8;5. SHÉ - Te perdí (Videoclip Oficial) #TIEMPOVOL2,sTRiVlNr4Nw;BCKappa - Do 0 Para o Topo (VideoClip),6ffUYq_stOY;Montana - Passa a Palavra (Video Clip),WT7mW4d3Sx8;🌹 Mynda'Guevara | Nha Mundo [ VIDEO OFFICIAL - Prod. L-Vin Beats ] 2018,KUVcpVC4rcw;Dee Dré - In My Feelings Freestyle [Video],3_rm2UxhioE;Nicki Minaj Stefflon Don Spice - Senseless (Video) [MASHUP],9sZxCU0rvzA;Dee Dré - Luv It Freestyle [Video],2WXfikwFM38;Scanna Dee - Man Royal [Video],DSXTcueEmJI;WAZE X JEY V - Titanic (Videoclipe Oficial),1SfjwEMHSWg;Reykon – TBT (video official),vZg92VNcUK0;Nneka - Heartbeat (Videoclip),6ivg3J3h5Ps;MC Digu - Toma na favelinha (Videoclipe Oficial) (DJ KR3) e MC Tavinho,4ZNGKWvbaX4;MC Aely - Tchutchuca (Videoclipe Oficial),MU30SYWXMZg;MC Aely - Tudo Que Vem Fácil (Videoclipe Oficial),XPLsjuq4GqY;MC Modelo - Ta Suave Vai Passar (Videoclipe Oficial) NVI Filmes,evRnuZb9oB8;Kiko Rivera Henry Mendez - Choka Choka (Videoclip Oficial),nWPT_9jPepE;Dj And1 - Kaizoku Vol1 ( VideoMix ) 2018,8dSVZ0yqUMI;MC RF3 - Bate Palminha (Videoclipe Oficial),fT74WvF0JxM;MC Lil - Desapegada (Videoclipe Oficial),9E2iL0OXVZQ;MC CL - Alô (Videoclipe Oficial),ie1Y4rnwbU4;Dillon Francis DJ Snake - Get Low (Video),12CeaxLiMgE;Sou El Flotador X Marvel Boy -  Decidete (Video),_zRHasTnI00;Darkiel - Hasta El Cielo (VIDEO OFFICIAL) (Prod. Keko Musik & Chalko),WHVt0mHFsB4;Andery Toronto - Мама прости Сына Хулигана (VIDEO),LQaYHh5qmR4;Djou Pi - Tentação (Video Clip) Prod.Raphaael.Vááz,wjyB5bZ3dtM;C4 Pedro - Não Me Pede [Video Lyrics],I1rziZJ1crU;Edgar Domingos - Evita ( Video clip Oficial),_Nr6wpkYaHY;Lo Moon - Loveless (Video),bnXkMNyc794;🌹 Mynda'Guevara - Nha Mundo [ VIDEO OFFICIAL - Prod. L-Vin Beats ] 2018,KUVcpVC4rcw",,skela,whatswrongwithme,video
"Artillery ""Pain"" (OFFICIAL VIDEO)",HBtQsvZyquM,hardRock,5,"Artillery ""Pain"" (OFFICIAL VIDEO),HBtQsvZyquM",,artillerypain,,
Puppy - World Stands Still,t_n1Hk14_6I,hardRock,5,"Puppy - World Stands Still,t_n1Hk14_6I;Puppy - World Stands Still (Official Video),t_n1Hk14_6IPuppy - World Stands Still,t_n1Hk14_6I;Puppy - World Stands Still (Official Video),t_n1Hk14_6I",,puppy,worldstandsstill,
Cypress Hill - Locos feat. Sick Jacken (Official Video),glZQaFukto0,hardRock,5,"Wiz Khaifa - Cypress Hill [ Official Video ] Ft. Schoolboy Q,bq3ZraW6iZg;Cypress Hill - Band of Gypsies,buxccDwjkdA;Cypress Hill - Locos feat. Sick Jacken (Official Video),glZQaFukto0;Cypress Hill - Band of Gypsies (Official Video),buxccDwjkdACypress Hill - Locos feat. Sick Jacken (Official Video),glZQaFukto0Cypress Hill - Locos feat. Sick Jacken (Official Video),glZQaFukto0",,cypresshill,locos,sickjacken
Bebe - Tu Silencio,fAuQtoy_HJs,hardRock,5,"Bebe - Siempre Me Quedara,z-HKvYDTpoc;Bebe - Siempre Me Quedara - YouTube,C4cmJ7QqBMI;BEBE - Omar Montes - Moncho Chavea - Original Elías (Videoclip oficial),xw6IIR0rM7o;BEBE - 6ix9ine Ft. Anuel AA (Prod. By Ronny J) (Official Music Video),ycV6cnK3SIs;Bebe - Tu Silencio,fAuQtoy_HJs;Becky G Natti Natasha - Sin Pijama (Video Oficial),zEf423kYfqk;D-J-S x JUNIOR x Jhorrmoutain x Adje (Megamix 2018),zTUCCOQew5o;Omar Perry - My Girl  (Methods Of Babylon Riddim) - Reggae-Unite Records - 2018 .,I61XgkE0MiA;Sevana @ Reggae Jam Festival 2018,pfvzBh0IFo8;Busy Signal & RC - Dreams Of Brighter Days (Official Video) - Prod. by Silly Walks Discotheque,dU09pwNot9c;John Christian - The Trip,nT2svuj1ymIBebe - Tu Silencio,fAuQtoy_HJs",,bebe,tusilencio,
METALWINGS - Crying of the Sun [OFFICIAL VIDEO],tKpvzjzCQXg,hardRock,5,"METALWINGS - Crying of the Sun [OFFICIAL VIDEO],tKpvzjzCQXgMETALWINGS - Crying of the Sun [OFFICIAL VIDEO],tKpvzjzCQXgMETALWINGS - Crying of the Sun [OFFICIAL VIDEO],tKpvzjzCQXg",,metalwings,cryingo,hesun
"The OLDTONES ""MONOPOLISTIC"" from 1st full album ""TOO LATE LADY""",r6ppCrYuatE,hardRock,5,"The OLDTONES ""MONOPOLISTIC"" from 1st full album ""TOO LATE LADY"",r6ppCrYuatE",,theoldtonesmonopolisticfromstfullalbumtoolatelady,,
Dean Lewis - Be Alright (Official Video),I0czvJ_jikg,hardRock,5,"Dean Lewis - Be Alright (Official Audio),KRRzgV8CmAQ;Dean Lewis - Be Alright (Official Video),I0czvJ_jikgDean Lewis - Be Alright (Official Audio),KRRzgV8CmAQ;Dean Lewis - Be Alright (Official Video),I0czvJ_jikg;Etana - Be Alright (Maximum Sound) February 2019,-wkZH7fEjw0;Mr Pek x Dan'Jah - Studio Vybz - April 2019,eisCUCiVLIA",,deanlewis,bealright,
Reneé Dominique - Somewhere Only We Know,a5nbDjDZp2E,hardRock,5,"Reneé Dominique - Somewhere Only We Know,a5nbDjDZp2E;Reneé Dominique - Could I Love You Any More ft. Jason Mraz,6oQ5AXLCk-USomewhere Only We Know - Keane (cover) | Reneé Dominique,LCHRBn2hoOk;Reneé Dominique - Somewhere Only We Know,a5nbDjDZp2E",,reneédominique,somewhereonlyweknow,
Sue Andrea - Je Ne Sais Pourquoi (Clip Officiel),DHEvxAHZ5ew,hardRock,5,"Sue Andrea - Je Ne Sais Pourquoi (Clip Officiel),DHEvxAHZ5ewSue Andrea - Je Ne Sais Pourquoi (Clip Officiel),DHEvxAHZ5ew",,sueandrea,jenesaispourquoi,
Magnus Uggla - Jazzgossen,MRv4-yRLecE,hardRock,5,"Magnus Uggla - Jazzgossen,MRv4-yRLecEMagnus Uggla - Jazzgossen,MRv4-yRLecE",,magnusuggla,jazzgossen,
GOTTHARD - Feel What I Feel (OFFICIAL TRACK),LBpcMnrmS5Q,hardRock,5,"GOTTHARD - Bye Bye Caroline [feat. Francis Rossi] (OFFICIAL VIDEO),4-o_uatH2Ag;GOTTHARD - Feel What I Feel (OFFICIAL TRACK),LBpcMnrmS5QGOTTHARD - Feel What I Feel (OFFICIAL TRACK),LBpcMnrmS5Q;DHQ Tall Up Talks About Backlash She Gotten For Her Music Video & Talks About Not Getting Support,xsaihumKioo;Cara Feral - Feel What I Feel [Official Lyric Video],mq6A2YVkdNQ;Jah Cure Expose Artistes Watching Each Other While In The Studio Playing New Music,41Ho10OZAVI",,gotthard,feelwhatifeel,
TERROR - In Spite of these Times/One More Enemy (OFFICIAL VIDEO),Q9VbYQw9Qx4,hardRock,5,"TERROR - In Spite of these Times/One More Enemy (OFFICIAL VIDEO),Q9VbYQw9Qx4;Terror - Matuzvi [Matuzvi Riddim] February 2019 Zimdancehall,4yw7YKcDJBkTERROR - In Spite of these Times/One More Enemy (OFFICIAL VIDEO),Q9VbYQw9Qx4TERROR - In Spite of these Times/One More Enemy (OFFICIAL VIDEO),Q9VbYQw9Qx4",,terror,inspiteo,hesetimesonemoreenemy
dodie - If I'm Being Honest,CY0fLYnw59M,hardRock,5,"dodie - If I'm Being Honest,CY0fLYnw59M;dodie - Human,T60XUVrnYt4dodie - If I'm Being Honest,CY0fLYnw59M",,dodie,ifimbeinghonest,
"Nothgard ""Guardians of Sanity"" (OFFICIAL VIDEO)",oeOGTz3dmvc,hardRock,5,"Nothgard ""Guardians of Sanity"" (OFFICIAL VIDEO),oeOGTz3dmvc",,nothgardguardiansofsanity,,
"Mercyful Fate ""9""  LP Stream",RZ-aE4dljFY,hardRock,5,"Mercyful Fate ""9""  LP Stream,RZ-aE4dljFY",,mercyfulfatelpstream,,
泣き出しそうだよ feat あいみょん RADWIMPS MV,eKXz9H6-Hao,k'pop,5,"泣き出しそうだよ feat あいみょん RADWIMPS MV,eKXz9H6-Hao",,泣き出しそうたよfeatあいみょんradwimpsmv,,
PatrickReza - The Wall,lOYMau0Hy9Q,hardRock,5,"PatrickReza - Tip Toe,I9r96nlZN4A;PatrickReza - The Wall,lOYMau0Hy9QPatrickReza - The Wall,lOYMau0Hy9Q;Sam Feldt - Post Malone (feat. RANI) [Official Music Video],TewoJFN61mI;Alok & Sevenn - The Wall (Official Lyric Video),LkKJJWffxtQ;Alok & Sevenn - The Wall (Official Music Video),Qs1IQAdp-60",,patrickreza,thewall,
Jorja Smith - The One,80J2YroXH3g,hardRock,5,"Jorja Smith - The One,80J2YroXH3g;Jorja Smith: NPR Music Tiny Desk Concert,yXrlhebkpIQ;Jorja Smith - The One (High Contrast Remix),WyQ8fpFir0k;Jorja Smith - Blue Lights | A COLORS SHOW,fYwRsJAPfec;Ragga do Especialista 2019 Limpo,dspW0pf1nqg;Ryme Minista - Allaa Dat [Official Music Video HD],uaTwv8rkp28;George The Poet Maverick Sabre - Follow The Leader ft. Jorja Smith,g2MLWjjCUfQ;Kali Uchis - Tyrant ft. Jorja Smith,KDUOLz9ZL2g;Brian McKnight - When I'm Gone,KeaBUkkjjRY;Jorja Smith - Don't Watch Me Cry (Live at The BRIT Awards 2019),_iU1_WhMVjY;Maverick Sabre - Slow Down Feat. Jorja Smith,G1JLk9QDQjE;Jorja Smith - On Your Own,iXPygS94LME;Jorja Smith - Blue Lights [French Remix] (Official Music Video) ft. Dosseh,qBJ47SStjkA;Jorja Smith - Where Did I Go? (Live) | Vevo UK LIFT,lSznl-RdEns;Jorja Smith - Teenage Fantasy (Official Video),oTnWe_sMznM;Jorja Smith - Goodbyes (Official Video),GJY5N0stFyU;Jorja Smith - Be Honest (feat. Burna Boy),hQsZUVMwEls;Jorja Smith - Beautiful Little Fools,Ymm3A5lSGwo;Jorja Smith - Be Honest FT Ms Banks (Cadenza x AOD Remix),4F_eE4kr9vkK. Forest - The One,3BGZktQbfyQ;Reece West - The One [Music Video] | Link Up TV,NHt6KQw77-Y;Jorja Smith - The One,80J2YroXH3g;Dreweybear & Julia Thompson - The One (lyric video),IDIFcNAdPcI;Jorja Smith - The One (High Contrast Remix),WyQ8fpFir0k;Stxphy B - The One [Music Video] | Link Up TV,CSGepo3MoHk;Sky Flow - The One - April 2019,VpFnuNs_DsY;Diamond Platnumz - The One (Official Music Video),1U0UEysu9Sk",,jorjasmith,theone,
Bring Me The Horizon - Medicine (Official Video),MocF43ncu8I,hardRock,5,"Bring Me The Horizon - MANTRA (Official Audio),hvZxPWmnqeo;KORPIKLAANI - Kulkija (OFFICIAL TRACK BY TRACK #1),94I4_No8IKE;Bring Me The Horizon - wonderful life (Lyric Video) ft. Dani Filth,4hoDwVy6IQ4;Bring Me The Horizon - medicine (Official Video),MocF43ncu8I;Bring Me The Horizon - Drown (Live) | Vevo Official Performance,TVt_dsGnZfw;Bring Me The Horizon - Drown (Live) | Vevo Live Performance,TVt_dsGnZfw;Bring Me The Horizon - Medicine (Official Video),MocF43ncu8I;Bring Me The Horizon - Ludens (Lyric Video),jWR2pkfwfuA;Bring Me The Horizon - in the dark (Official Video),Thazgd1HFus;Bring Me The Horizon - wonderful life (Official Lyric Video) ft. Dani Filth,4hoDwVy6IQ4Rising Appalachia- Medicine [Official Music Video],czkHmjrFCnM;Robinson - Medicine (Just Kiddin Remix) [Audio],xxZlRu76420;Bring Me The Horizon - medicine (Official Video),MocF43ncu8I;Massilia Sound System - Toujours (ᴀᴢᴛᴙᴏᴎᴇ),Y5xNzwjMi0k;Wizkid - Medicine ft. Flavour (Official Video),8YiQOqLPsI4;Sunnery James & Ryan Marciano x Nicola Fasano & Adam Clay - Born Again (Babylonia),A2RsyPq33_4;MEDICINE - QUEEN NAIJA  (OFFICIAL VIDEO),dc89yyOS0Z8;The Pale White - Medicine,AfNezV535SI;Bring Me The Horizon - Medicine (Official Video),MocF43ncu8I;Metallica: The Unforgiven (London England - June 20, 2019),cjrPD_pgpME;Andy Suzuki & The Method - Medicine,hv_BoA5A0AQ",,bringmethehorizon,medicine,
TYTUS - Rain After Drought (2019),unzRo3ffILE,hardRock,5,"TYTUS - Rain After Drought (2019),unzRo3ffILE;TYTUS - Rain After Drought: Part 2 (Lyric VIdeo),FfZnNRD6c0ATYTUS - Rain After Drought (2019),unzRo3ffILE;Spinnin' Sessions Radio - Episode #337 | Vintage Culture,pi1tfZMhWFM;TYTUS - Rain After Drought: Part 2 (Lyric VIdeo),FfZnNRD6c0ATYTUS - Rain After Drought (2019),unzRo3ffILE;Spinnin' Sessions Radio - Episode #337 | Vintage Culture,pi1tfZMhWFM;TYTUS - Rain After Drought: Part 2 (Lyric VIdeo),FfZnNRD6c0A",,tytus,raina,erdrought
POWERWOLF - Where The Wild Wolves Have Gone (2018 Recap & Thank You Video) | Napalm Records,VN1x_iv5FBE,hardRock,5,"POWERWOLF - Fire & Forgive (Official Video) | Napalm Records,Xmr6iscmd1g;POWERWOLF - Killers With The Cross (Trailer) | Napalm Records,0IxMXs7PyV8;POWERWOLF - Where The Wild Wolves Have Gone (2018 Recap & Thank You Video) | Napalm Records,VN1x_iv5FBEPOWERWOLF - Where The Wild Wolves Have Gone (2018 Recap & Thank You Video) | Napalm Records,VN1x_iv5FBEPOWERWOLF - Where The Wild Wolves Have Gone (2018 Recap & Thank You Video) | Napalm Records,VN1x_iv5FBE",,powerwolf,wherethewildwolveshavegone,recapthankyouvideonapalmrecords
"Downfall Of Gaia ""We Pursue The Serpent Of Time"" (OFFICIAL VIDEO)",wlodzclp9Ek,hardRock,5,"Downfall Of Gaia ""We Pursue The Serpent Of Time"" (OFFICIAL VIDEO),wlodzclp9EkHIRAIDAI - Surf Time(Live Tour 2016 ～LOCALS ONLY～ at EX THEATER ROPPONGI),ceir2nc7Ka0;Sylvester Morgan - Love Me Until The End Of Time [197x],mTidRMGzGNY;Protoje - A  Matter Of Time (Official Audio) || A Matter Of Time,Z1LOOZeh7qA;Reggae Instrumental - ""Dawn of Time"",ZTKIULK5K9s;DrumeticBoyz - Eons Of Time,sH4EemCiY1o;Timothy Bloom - 'Til The End Of Time (Edited) ft. V,np_dW7yzhM8;Vintage Culture Rooftime - I Will Find (Official Music Video),vZP2uZXFWwI;Earl Cunningham - Cool Profile,9dBGH6T4ZiY;Barry Brown - Ital Rock,3hikDLSluXo;Damian Marley - There For You,Xda02V8KLzU;Chezidek - Greedy Politician - Anti Racism Riddim (Giddimani Records) March 2018,jBlmXLtL8oI;Downfall Of Gaia ""We Pursue The Serpent Of Time"" (OFFICIAL VIDEO),wlodzclp9Ek;New Space ""Matter Of Time"" (WSHH Heatseekers - Official Music Video),SFWB8R9ayHc;Элджей & Feduk - Розовое вино,wOBnq0Ewz5k;Vintage Culture Rooftime - I Will Find (Make U Sweat & Fabio Serra Remix) [Official Audio],IPiY826C13o;Arcane Tyrant - War At The Edge of Time (2019),tsjbhmzCAPw;Rooftime - Live Your Life,ULw-dTecRTo",,downfallofgaiawepursuetheserpento,,ime
Nightbound - Nightbound [Demo] (2018),T78EMapxIN0,hardRock,5,"Nightbound - Nightbound [Demo] (2018),T78EMapxIN0Nightbound - Nightbound [Demo] (2018),T78EMapxIN0Sanguinário - Satanic Killers [Demo] (2018),ic_IopzCdYg;Throne of Iron - Demo 2018 [Demo] (2018),AdR4MK1LFzU;Coronary - Demo 2018 [Demo] (2018),kKuxS6bIRqo;Kryder Guestmix - Spinnin' Sessions 273,GrWr8b1V8xo;culpriit - Whole Day Off (Official Lyric Video),m1amQb-sTaw;BLACK MIRRORS - Native American Inspiration | Napalm Records,0x4n3cBsqNM;Zhavia -  Candlelight (Official Video),8zJRS5JnBVQ;Nightbound - Nightbound [Demo] (2018),T78EMapxIN0;Solicitor - Demo 2019 [Demo] (2019),7_LvbQdIV-8;Bob Marley & The Wailers - We & Dem (demo),-ubzM_vg7VQ;Alec Benjamin - The Saddest Song (Demo),-yOrSp2Pjr0;Ezra Brooks - Gods Men  and Death [Demo] (2019),vtMCHmy7L0o;Sirenhex - From the Cove [Demo] (2019),3OBYweoKjdQ;Joy Crookes - Don't Let Me Down (Demo),UIxmuRbwjoY;manaco / アイを注いでくれたキミに (Demo),q10KOhf4_M4;manaco / ふたりぼっち (Demo),rpJS6uMEPmU;manaco / トクベツ (Demo),P1Yt1EIP3CE",,nightbound,nightbound,demo
Palace - No Other,rv_LYLbjSYI,hardRock,5,"Palace - No Other,rv_LYLbjSYI;Palace - Martyr,ISasrTeFpJs;Palace - Heaven Up There (Official Video),IiYkrGTGF-kPalace - No Other,rv_LYLbjSYI",,palace,noother,
Cage The Elephant - Ready To Let Go (Official Video),fM1S9S-Q2sU,hardRock,5,"Cage The Elephant - Ready To Let Go (Official Video),fM1S9S-Q2sU;Cage The Elephant - Goodbye (Audio),2RkRjDvrmzoCage The Elephant - Ready To Let Go (Official Video),fM1S9S-Q2sU",,cagetheelephant,readytoletgo,
ELUVEITIE - Ategnatos (OFFICIAL VIDEO),BG6en2WyAsw,hardRock,5,"ELUVEITIE - Ira Sancti (When The Saints Are Going Wild) (POWERWOLF Cover) | Napalm Records,-MNAF2m-vq4;ELUVEITIE - Ategnatos (OFFICIAL VIDEO),BG6en2WyAsw;ELUVEITIE - Ategnatos (OFFICIAL ALBUM TRAILER #1),JcoOZjwss0c;ELUVEITIE -  'Ategnatos' (OFFICIAL TRACK BY TRACK #3),7Gzrn583Wc4ELUVEITIE - Ategnatos (OFFICIAL VIDEO),BG6en2WyAsw;ELUVEITIE - Ategnatos (OFFICIAL ALBUM TRAILER #1),JcoOZjwss0c;ELUVEITIE -  'Ategnatos' (OFFICIAL TRACK BY TRACK #3),7Gzrn583Wc4",,eluveitie,ategnatos,
Self Esteem - The Best,ZF5GSshWU3w,hardRock,5,"Self Esteem - The Best,ZF5GSshWU3wSelf Esteem - The Best,ZF5GSshWU3w",,selfesteem,thebest,
Stella Donnelly - Lunch,Y4ywpWJ9i94,hardRock,5,"Stella Donnelly - Lunch,Y4ywpWJ9i94Stella Donnelly - Lunch,Y4ywpWJ9i94",,stelladonnelly,lunch,
"Ketzer ""No Stories Left"" (OFFICIAL LYRIC VIDEO)",ITgr681o_PM,hardRock,5,"Ketzer ""No Stories Left"" (OFFICIAL LYRIC VIDEO),ITgr681o_PM",,ketzernostoriesle,,
