ZaZa - That's A NoNo [Official Video] feat. That Girl Lay Lay,6i4dbhisvGA,rap...rapGame,3,undefinedundefined,,zaza,thatsanono,
Carlitos Rossy Ft. Casper Magico - Rosé (Official Video),YuNxJLuZdOM,R&B,0,"Carlitos Rossy - La Camara feat. Miky Woodz,Ax9KtxvJKXg;Carlitos Rossy - Tu Ilusión,FQIZL1Q51dA;Carlitos Rossy Ft. Eladio Carrion - Mi Glock (Video Lyric),V071nOl61Mw;La Distancia - Carlitos Rossy,Y_a3QrWWqDM;Carlitos Rossy - La Distancia (Official Music Video),uNh4mi8I6W0;FAKE LOVE - Carlitos Rossy [Lyric Video],Ld3WbaqY04k;Carlitos Rossy Ft. Casper Magico - Rosé (Official Video),YuNxJLuZdOM;Pam Pah Remix - Carlitos Rossy ft Nio Garcia y Rafa Pabon,e0NfBJW1YKs;Carlitos Rossy - Quisiera (Official Video) ft. Darkiel,-8xNUdWrp-4;CARLITOS ROSSY - SE DAÑO,-SX_4ouNfDQ;Carlitos Rossy Ft Randú - Carita Triste | Official Video,Qmh8VFFp5fECarlitos Rossy Ft. Casper Magico - Rosé (Official Video),YuNxJLuZdOM;ROSÉ - 'THE CHRISTMAS SONG (Nat King Cole)' COVER,6Nm9GOAmZgkCarlitos Rossy Ft. Casper Magico - Rosé (Official Video),YuNxJLuZdOM;Quien Diría - Nio García Ft Casper Magico (Video Oficial),kPmaeBFdHxQ;Casper Magico - No Te Veo (Oficial Video),xJuT_b3LXPY;De La Ghetto - Caliente (feat. J Balvin)[Video Oficial],sqpMCR7USGo;Imaginasamba e Gaab - Perco a Linha (GR6 Flimes),KglPg5wB66Q;Casper Magico Ft Kevvo - Groupie (Video Oficial),atpnf0QC0GI",,carlitosrossy,rosé,caspermagico
Sasha Mad feat. Ksenia - Раствориться (премьера клипа 2018),UPRvC3X_4n8,R&B,0,"Sasha Mad feat. Ksenia - Раствориться [Новые Клипы 2019],UPRvC3X_4n8;Sasha Mad feat. Ksenia - Раствориться (премьера клипа 2018),UPRvC3X_4n8Sasha Mad feat. Ksenia - Раствориться [Новые Клипы 2019],UPRvC3X_4n8;Sasha Mad feat. Ksenia - Раствориться (премьера клипа 2018),UPRvC3X_4n8K S E N I A - Dmitri Metlisky ♔ LONA,6Lsl-x5ov2E;Sasha Mad feat. Ksenia - Раствориться [Новые Клипы 2019],UPRvC3X_4n8;Sasha Mad feat. Ksenia - Раствориться (премьера клипа 2018),UPRvC3X_4n8",,sashamad,раствориться,ksenia
Drake - Nice For What,U9BwWKXjVaI,R&B,0,"Drake - In My Feelings,DRS_PpOrUZ4;Meek Mill - Going Bad feat. Drake [Official Audio],T3lKEb0Cs94;Wizkid - No Stress ft. Drake (Official Video),Pz7EFCKimJs;WizKid - Come Closer ft. Drake,vqW18C4plZ8;Bad Bunny feat. Drake - Mia ( Video Oficial ),OSUxrSe5GbI;MC Lozin e MC Guguinha - Patrão Gigante (GR6 Filmes),vMeNudGNQqc;Travis Scott - SICKO MODE ft. Drake,6ONRf7h3Mdk;French Montana - No Stylist ft. Drake,9_k_goMr5ZI;Drake - Talk Up / Lando McHaney Remix (Official Video),gpYzRjQiL7Y;Drake - Scorpion | #TheListeningParty (Ep.3) | Link Up TV,qel92dXuPNo;Drake - Nonstop,lJTRVX9R5EA;Drake - Duppy Freestyle,Qr_QLv1TPcY;Migos - Walk It Talk It ft. Drake,fGqdIPer-ms;Lil Wayne - Family Feud feat. Drake (Official Audio) | Dedication 6 D6 Reloaded,PjqKPHZJgF0;WizKid - Come Closer ft. Drake (Official Video),vqW18C4plZ8;WizKid - Hustle ft. Drake (Official Video),nmy_jfydyxY;Waka Flocka Flame - Round Of Applause feat. Drake (Official HD Video),j5Z3KUOrhS0;Meek Mill - Going Bad feat. Drake (Official Video),S1gp0m4B5p8;French Montana - No Stylist ft. Drake (Official Music Video),9_k_goMr5ZI;Lil Baby ft Drake - Yes Indeed Reggae Wysh,72IVrv80FRc;Drake - Nice For What,U9BwWKXjVaI;Drake - Your Mind ft. Nicki Minaj Cardi B (Official Video),ykXwNmnU6-c;Drake - Closure ft. Lil Baby Ozuna  Stefflon Don  WizKid  Doubledutch,d0JQ2R7zK_s;Travis Scott - SICKO MODE ft. Drake (Official Video),6ONRf7h3Mdk;Drake - Duppy Freestyle (Official Audio),Qr_QLv1TPcY;Swae Lee - Won't Be Late ft. Drake (Lyric Video),iBioIsLoXoE;Rick Ross - Gold Roses ft. Drake,x_UgzesG5Dc;Drake - Closure ft. Lil Baby Ozuna, Stefflon Don, WizKid, Doubledutch,d0JQ2R7zK_s;PARTYNEXTDOOR - Loyal ft. Drake,E68OG9s1IbM;PARTYNEXTDOOR - Loyal feat. Drake [Official Audio],FL7icWyial0;Drake - War,lIlMtVGI5PgDj Kass Messiah x Miky Woodz - Buena Pa Que (Nice For What) (Spanish Remix) [Official Audio],Ug89aTvgSMU;Drake - Nice For What,U9BwWKXjVaI",,drake,niceforwhat,
Janelle Monáe – Make Me Feel [Official Music Video],tGRzz0oqgUE,R&B,0,"Janelle Monáe - I Like That [Official Music Video],uovntV3ZMDc;Janelle Monáe – Make Me Feel [Official Music Video],tGRzz0oqgUE;Janelle Monáe - Make Me Feel (EDX Dubai Skyline Remix) (Official Video),eanT6GalAGsSteff Da Campo & Siks  - Make Me Feel (Official Music Video),PZer_4BIJjc;Janelle Monáe – Make Me Feel [Official Music Video],tGRzz0oqgUE;Janelle Monáe - Make Me Feel (EDX Dubai Skyline Remix) (Official Video),eanT6GalAGs",,janellemonáe,makemefeel,
Fireplaylist - Hey Bih (Prod. Rawsmoov),jxCteIsMT60,R&B,0,"Fireplaylist Feat. Nelly Nel - Hotel  (Prod. De'la),T50caMBVHa4;Fireplaylist - Hey Bih (Prod. Rawsmoov),jxCteIsMT60Fireplaylist - Hey Bih (Prod. Rawsmoov),jxCteIsMT60FREE ""No Sleep"" - Hard Trap Hip Hop Beat Instrumental (Prod: dannyebtracks),-_Qq1VB6H3g;DEMI PORTION - RETOUR AUX SOURCES ( Prod : NeirDa ),5-qIFVHIZD0;DEMI PORTION - TOUJOURS ( Prod : Dj Rolxx ),ssWeOYb_OM8;Fireplaylist - Hey Bih (Prod. Rawsmoov),jxCteIsMT60;Seyté - Par Le Sang ( Prod : Coalt Art ),PKDYPfNI_74;DEMI PORTION - LA SIRÈNE ( Prod : Sheemi&Tricks ),8ty63Rob74o",,fireplaylist,heybih,prod
Sanii Makhalima - I Surrender ( Official Video) 2016 - Directed by Andy Cutta,rwYCOKhXKgc,R&B,0,"Busy Signal & Linky First - Sexy Lady [Animated Lyric Video],ZdFyPElCdwc;Sanii Makhalima - Ndipe Rudo ( Official Music Video ) 2014,43-l9u2H8ZQ;Sanii Makhalima - I Surrender ( Official Video) 2016 - Directed by Andy Cutta,rwYCOKhXKgcMr Clington Feat Cwaxxy & Tapiwa Wakxy - I Surrender [I Surrender ""Album""] October 2018 Hip Hop,nNVcXDHTt9U;Sanii Makhalima - I Surrender ( Official Video) 2016 - Directed by Andy Cutta,rwYCOKhXKgc",,saniimakhalima,isurrender,
McBox - My life (Run Hit),jM397wKs_E4,R&B,0,"VJ AWAX FT MCBOX - OUBLIE MOI (Real Story Part 2),zTQcAO1_Kd4;McBox - Exeko (Audio Run Hit),DFoJLNrr5GA;McBox - Trop tard (Run Hit),3YlLkVQXeF8;McBox - Au revoir (Run Hit),ysLYTFxrP5Q;McBox - My life (Run Hit),jM397wKs_E4;McBox - Tout pou ou (Run hit),Q-FZqVBAZJw;Vj Awax ft McBox - Lolita (Run Hit),XH4id9rHMWE;McBox - Narcos (Run Hit) #nouveauté #mcbox #runhit #,QGTaFg5EFecOrganised - My Life [Ghetto Life Riddim] July 2018 Zimdancehall,WL5X58gnrnI;Winning Jah - My Life (Album 2017 ""Africa Inside Me"" By Enorecords SNC),ts7zjhgU78o;Singing U aka Bobo Yisrael - My Life [Official Video 2018],zDZBaoA-JDg;Ibru - My Life [Official Video 2018],1kg_nfAQVnE;ZHU Tame Impala - My Life (Audio),cFRcabr9Etg;Porto solamar 21/01/2018 - André e Luciana,LMxQcu-MGck;Rosy Valença - Echoes Of Love (Jesse & Joy / Reggae Cover) APAIXONADA 2018,tVFcbgx0Oag;Lukie D Best Of Love Song's Mixtape By DJLass Angel Vibes (September 2018),UzdvRSO6MF0;Tekno - One Africa ft. Wiz Khalifa (Official Video),l_kl1upc3bs;M10 x Simdawg - My Life [Music Video] | Link Up TV,xLyFghQTrXI;ORLANDO KS - MY LIFE (prod. Bennynobarba),3w8vmh3Be7M;BARNONE THE M.O.D. - MY LIFE (Official Video),bJrOVnWZ2nw;Ashlavish - My Life - January 2019,fwpFNGP9E7o;S Line - My Life [Music Video] | Link Up TV,5m4AUm46rA4;Bahja Rodriguez - My Life,lKxb0BazGWE;McBox - My life (Run Hit),jM397wKs_E4;Busy Signal - My Life (Heart & Craft Riddim),LC_pxVeQj_gMeiitod - Dispo (Run Hit),3JDfb2Do0_0;Tipay - Soledad (Run Hit),4tkbAtluUak;St Unit - Week end (Run Hit),33UzP33C6GI;Atheena - Toi meme tu sais (Run Hit),NlqZwHUiKYc;Axel Tony - Un Mot (Run Hit),ZEGWWiq_5Io;METYS - Poupée (Run Hit),wpKwkjYCBJ4;METYS - Bonnie & Clyde (Run Hit),exb_GEzi7T4;Dangerous - Cé ou (Run Hit),UkFeoLGUcM0;MC Maike - Fuga no Beco (GR6 Filmes) Djay W,qp8YKxTjCss;The No-Maddz feat. Eriq Sterling - Clarkz Like Dis [Official Video 2018],tlsMLhd2iKg;Runkie Hytz - Me Only [Gun Barrel Riddim] July 2018,0R0Yk8IbcDA;Tipay - Waouw (Run Hit),uNmLKqoLYVo;METYS - Me gusta (Run Hit),msryYcpE4w0;McBox - Trop tard (Run Hit),3YlLkVQXeF8;Youbbéé - Désolé (Run Hit),3SFdOTC9qLE;McBox - Au revoir (Run Hit),ysLYTFxrP5Q;McBox - My life (Run Hit),jM397wKs_E4;McBox - Tout pou ou (Run hit),Q-FZqVBAZJw;Tipay - Mr Tchou Tchou (Run Hit),8c4vr3uPcrY;Tipay - Di ou jure (Run Hit),MetvaZndCy0;St Unit - Intro (Run Hit),jvBmee2FF64;Liljooe - Bon Vent (Run Hit),8KT0C5rEVbg",,mcbox,mylife,runhit
Yung6ix - Everything Gucci (Official Video),NeIixgpbyu0,R&B,0,"Yung6ix - Everything Gucci (Official Video),NeIixgpbyu0Yung6ix - Everything Gucci (Official Video),NeIixgpbyu0",,yungix,everythinggucci,
Ty Dolla $ign - Zaddy [Music Video],3pAoC-DWNfs,R&B,0,"Wiz Khalifa Feat.Two-9 & Ty Dolla $ign - Full House (Official Video),V7m8oZeY-7k;Post Malone - Psycho ft. Ty Dolla $ign,au2n7VVGv_c;2 Chainz - Girl's Best Friend ft. Ty Dolla $ign,ogbQxV7F8vw;Vic Mensa - In Some Trouble ft. Ty Dolla $ign,pE3ViytAkHI;Lil santt Poco a Poco [ oficial video ],qvNbBCsW1rc;Fabolous - Ooh Yea ft. Ty Dolla $ign,fO6Em519PEo;Ty Dolla $ign - Don't Judge Me ft. Future & Swae Lee [Music Video],MkfzJVvk36I;Ty Dolla $ign - Pineapple feat. Gucci Mane & Quavo [Music Video],8M7DGJSsylI;Kranium - Nobody Has To Know ft. Ty Dolla $ign (Official Video),vnl4mScVXI4;Stanaj - Dirty Mind ft. Ty Dolla $ign,V2ruQFTE13g;Ty Dolla $ign - Drugs ft. Wiz Khalifa [Official Audio],223-2Jd5P6E;Gucci Mane - Enormous feat. Ty Dolla $ign [Official Music Video],EW6TP7o_o5U;Ty Dolla $ign - Dawsin's Breek ft. Jeremih (Prod. by Mike WiLL Made-It) [Official Audio],2fl5Qlblduc;Wiz Khalifa - Something New feat. Ty Dolla $ign [Official Music Video],qxGapEwtq6g;Ty Dolla $ign - Love U Better ft. Lil Wayne & The-Dream [Official Audio],odtdvtvacRQ;Ella Mai - She Don't Ft. TyDolla$ign [Official Video],sg34LyfYobo;Ty Dolla $ign - Zaddy [Music Video],3pAoC-DWNfs;BHAD BHABIE feat. Ty Dolla $ign - ""Trust Me"" (Official Lyric Video) | Danielle Bregoli,8Opipibemf8;Ty Dolla $ign - Purple Emoji feat. J. Cole [Official Music Video],fSDGYnutVlM;serpentwithfeet - Receipts feat. Ty Dolla $ign (Official Audio),ljhL6gO8CG8;Mike Posner - Look What I've Become ft. Ty Dolla $ign,CllypKZTVR0;Ty Dolla $ign - Purple Emoji feat. J. Cole [Official Audio],OJriWUuix9I;Ty Dolla $ign – Or Nah. Booty dance by Anastasia Reshetnyak. All Stars Dance Centre 2016,9aii6eWAXNc;Mike Posner - Look What I've Become ft. Ty Dolla $ign (Official Video),CllypKZTVR0;Ty Dolla $ign - Hottest In The City [Official Music Video],-nOYlY4lbww;Pitbull ft. Ty Dolla $ign - Better On Me (Official Video),2lrIgkzhXz0;Wizkid - High Grade ft. Ty Dolla $ign (Official Video),Wzsvdmio5cY;Fifth Harmony - Work from Home ft. Ty Dolla $ign,5GL9JoH4SwsTy Dolla $ign - Zaddy [Music Video],3pAoC-DWNfs",,tydollaign,zaddy,
Post Malone - Go Flex,tQjsAJhsSw8,R&B,0,"Post Malone - Psycho ft. Ty Dolla $ign,au2n7VVGv_c;Post Malone - No Time (NEW 2018),7MjIBHBfyac;Post Malone - Better Now,UYwF-jdcVjY;Dynamite Dylan ft. Post Malone - You (Official Video),bVtg4l1-eOM;Post Malone ft. 21 Savage - Rockstar (SKVNDV & WILD FUNK 2K18 REFLIP),eYQEobSmrFk;Post Malone Feat. Nicky Jam & Ozuna - rockstar Latin remix,qJKgfOUUrZo;POST MALONE - Broken Whiskey Glass -,jpelaelj14U;Post Malone - rockstar ft. 21 Savage (Steve Andreas Remix),3ctEWlAp5LU;Post Malone - Rockstar (Lyrics) ft. 21 Savage,louoxiUMBc0;Post Malone - rockstar ft. 21 Savage (Official Audio),4GFAZBKZVJY;MONDO GROSSO / ラビリンス,_2quiyHfJQw;Post Malone - ""Wow."" (Remix) feat Roddy Ricch & Tyga,lwWHn61Ty_A;Post Malone - ""Wow."" (Official Music Video),393C3pr2ioY;Post Malone - ""Wow."" Remix feat. Roddy Ricch & Tyga (Official Video),Em1uK7KKc6o;Post Malone - Go Flex,tQjsAJhsSw8;Post Malone - WOW (Alaskey Remix) 2019,hqNsB2g8sbk;Sam Feldt - Post Malone (feat. RANI) [Official Music Video],TewoJFN61mI;Post Malone - ""Goodbyes"" ft. Young Thug (Rated R),ba7mB8oueCY;Post Malone - Goodbyes ft. Young Thug (Rated PG),S4asq3SicN0;Sam Feldt - Post Malone (feat. RANI) [Joe Stone Remix] (Official Music Video),AbHTHrYGD5E;Sam Feldt - Post Malone (feat. RANI) (Friend Within Remix) [Official Music Video],uhS7LKDtNxU;Lil Pump ft. Chris Brown & Tyga - Post Malone (Music Video),h1bxr1JRoJQ;Post Malone - Die For Me (Audio) ft. Future Halsey,I_QpDE-Uco0;Post Malone - Take What You Want (Lyrics) ft. Ozzy Osbourne & Travis Scott,T_9c4pDQMOQ;Post Malone - Myself (Audio),gqthPT8vK7o;Post Malone - Saint-Tropez (Official Video),MRyLC2M1K2w;Sam Feldt - Post Malone (feat. RANI) [Club Mix] (Official Music Video),L6ZpPAeef7o;Post Malone - Circles,wXhTHyIgQ_UPost Malone - Go Flex,tQjsAJhsSw8",,postmalone,goflex,
MAX’s Passion of Fashion (최강창민의 걸어서 패션 속으로),XUV4MsXPg-o,R&B,0,"MAX’s Passion of Fashion (최강창민의 걸어서 패션 속으로),XUV4MsXPg-oMAX’s Passion of Fashion (최강창민의 걸어서 패션 속으로),XUV4MsXPg-o",,maxspassionoffashion,최강창민의걸어서패션속으로,
Shari Marie - Give Thanxxx,QBijHxlIo_c,R&B,0,"Shari Marie - 730,Htp-eyOarsI;Shari Marie - Give Thanxxx,QBijHxlIo_cShari Marie - Give Thanxxx,QBijHxlIo_c",,sharimarie,givethanxxx,
Mahalia - Sober | A COLORS SHOW,QK7JQl9jNzM,R&B,0,"Soprano - Fragile (Clip officiel),zgBEVbDzuu4;Mahalia - Do Not Disturb,svTIrOcfYEs;Mahalia - Do Not Disturb (Acoustic),NOsU6OiTY7g;Mahalia - Sober | A COLORS SHOW,QK7JQl9jNzM;Mahalia - I Wish I Missed My Ex,a7kT52xL-7g;Mahalia - Surprise Me,2eItZGcrTu4;Mahalia - Grateful,dbDFdvwOLtE;Mahalia - Simmer feat. Burna Boy (Lyric Video),NX0cCHhE9LA;Mahalia - Simmer (feat. Burna Boy),GxjpzUgZvbo;Mahalia - Do Not Disturb (Sir Spyro Remix),219lxHQwlWQ;Mahalia - Square 1 (Lyric Video),Rj-mfBV2mkU;Mahalia - What You Did (feat. Ella Mai),azA0RJMUK0E;Mahalia - What You Did (feat. Ella Mai) (Lyric Video),BT44_1-N-3o;Mahalia - Hide Out | A COLORS SHOW,GOFiGClu0ukMahalia - Sober | A COLORS SHOW,QK7JQl9jNzM",,mahalia,soberacolorsshow,
"Farruko ""Mi Forma de Ser"" (Official Video)",_Uqd3Z1fVtA,R&B,0,"Farruko ""Mi Forma de Ser"" (Official Video),_Uqd3Z1fVtA",,farrukomiformadeser,,
MiMi - Miss Me (Official Video),J_SGTFbAFYk,R&B,0,"MiMi - Miss Me (Official Video),J_SGTFbAFYkLeikeli47 - Miss Me (Official Video),M7-pXHbruYA;MiMi - Miss Me (Official Video),J_SGTFbAFYk;Mr Bando - Miss Me [Music Video] | Link Up TV,6bFWjmJ0aKw;dvsn - Miss Me? (Official Music Visual),-tWOK_JpVSY",,mimi,missme,
Kid Ink - Woop Woop (Audio),0ry-4Ybinfc,R&B,0,"Kid Ink - Tomahawk (Official Video),OZuQCPnocfw;Taco Warfare - Area Leader [Mirage Riddim] July 2018,IzJJqFTSeJI;Steve Tulloch - Lets Give It A Try - June 2018,zN4aZmcgLk4;Kid Ink - Woop Woop (Official Video),orrhZeXZO4s;Kid Ink - One Time (Audio),OO4YjIQjNOE;Kid Ink - Nasty ft. Jeremih Spice,6pMnj5M-Zfo;Kid Ink - Do Me Wrong (Official Video),VJ2UrEeraGo;Kid Ink - YUSO (Official Video) ft. Lil Wayne Saweetie,itohm9OYUz4;Kid Ink - Show Me (Explicit) ft. Chris Brown,xKkb13IU_DE;Kid Ink - Us (Audio) ft. Elley Duhé,DNzAB35V6NU;Kid Ink - Woop Woop (Audio),0ry-4YbinfcTaco Warfare - Area Leader [Mirage Riddim] July 2018,IzJJqFTSeJI;Kid Ink - Woop Woop (Official Video),orrhZeXZO4s;Kid Ink - Woop Woop (Audio),0ry-4Ybinfc",,kidink,woopwoop,
47Ter - Côte Ouest (Clip Officiel),nPwGvjd2zOU,R&B,0,"47Ter - Journée de perdue (Clip Officiel),QdTnvQNgyRUundefined",*,ter,côteouest,
Ne-Yo - This Christmas,HRn5--Xdaps,R&B,0,"2NE1 - GOODBYE,5C4vxAV54xs;Ne-Yo Bebe Rexha Stefflon Don - PUSH BACK (Official Music Video),e5WC-9TbjjQ;Ne-Yo - GOOD MAN,3xv9YIOKIZw;2NE1 - GOTTA BE YOU -2014 WORLD TOUR ～ALL OR NOTHING～ in JAPAN Ver.-,9k_R0b3mvwA;2NE1 - I LOVE YOU -2014 WORLD TOUR ～ALL OR NOTHING～ in JAPAN Ver.-,uFjBRINDYVQ;2NE1 - DON'T STOP THE MUSIC -2014 WORLD TOUR ～ALL OR NOTHING～ in JAPAN Ver.-,bOdSQMloGIk;2NE1 - I DON'T CARE -2014 WORLD TOUR ～ALL OR NOTHING～ in JAPAN Ver.-,gqbj7_lS1x0;2NE1 - CAN'T NOBODY (ENG VER),zaXVjlBPGeY;2NE1 - I AM THE BEST -2014 WORLD TOUR ～ALL OR NOTHING～ in JAPAN Ver.-,KpGnv38naMo;2NE1 - CAN'T NOBODY - 2012 YG Family Concert in Japan ver.,-CLM2_yUTuA;2NE1 - SCREAM -2014 WORLD TOUR ～ALL OR NOTHING～ in JAPAN Ver.-,rPMzAG3lx8g;2NE1 - MISSING YOU -2014 WORLD TOUR ～ALL OR NOTHING～ in JAPAN Ver.-,ut75XUh-kt0;2NE1 - I DON'T CARE - 2012 YG Family Concert in Japan ver.,muIjhasHrCU;2NE1 - THE BADDEST FEMALE & MTBD (CL Solo) -2014 WORLD TOUR ～ALL OR NOTHING～ in JAPAN Ver.-,HpoD78UK7fM;2NE1 - GOTTA BE YOU (ENCORE) -2014 WORLD TOUR ～ALL OR NOTHING～ in JAPAN Ver.-,hX9-JGRmrFg;2NE1 - UGLY -2014 WORLD TOUR ～ALL OR NOTHING～ in JAPAN Ver.-,VuOM6gkT6zw;2NE1 - COME BACK HOME -2014 WORLD TOUR ～ALL OR NOTHING～ in JAPAN Ver.-,B_JeVFSW72Y;2NE1 - FIRE - 2012 YG Family Concert in Japan ver.,sBMyucIx0_w;2NE1 - UGLY with Gummy - 2012 YG Family Concert in Japan ver.,YQ7Gx1snXL0;2NE1 - IF I WERE YOU -2014 WORLD TOUR ～ALL OR NOTHING～ in JAPAN Ver.-,E5Bh0xZH4CA;2NE1 - CAN'T NOBODY -2014 WORLD TOUR ～ALL OR NOTHING～ in JAPAN Ver.-,ChftCC4IQYA;2NE1 - COME BACK HOME (UNPLUGGED VER.) -2014 WORLD TOUR ～ALL OR NOTHING～ in JAPAN Ver.-,h18msiHOh6c;2NE1 - LONELY -2014 WORLD TOUR ～ALL OR NOTHING～ in JAPAN Ver.-,nknwc5sbk1c;2NE1 - GO AWAY -2014 WORLD TOUR ～ALL OR NOTHING～ in JAPAN Ver.-,yN9VqEtjm8E;2NE1 - I AM THE BEST - 2012 YG Family Concert in Japan ver.,BPaowlx5B4o;2NE1 - GO AWAY - 2012 YG Family Concert in Japan ver.,UkAjmD6lEPE;2NE1 - DO YOU LOVE ME -2014 WORLD TOUR ～ALL OR NOTHING～ in JAPAN Ver.-,jTDtobb4Y58;2NE1 - PRETTY BOY -2014 WORLD TOUR ～ALL OR NOTHING～ in JAPAN Ver.-,4B_3z1Iudzw;2NE1 - CLAP YOUR HANDS -2014 WORLD TOUR ～ALL OR NOTHING～ in JAPAN Ver.-,jSkmmcTYHMc;2NE1 - HATE YOU,IINY0a-F3lg;2NE1 - HAPPY,B4iGFlRp-9w;2NE1 - FALLING IN LOVE,OjhtHCJf1XU;2NE1 - CRUSH,I7SlM_8cWNI;2NE1 - DON'T STOP THE MUSIC - 2012 NEW EVOLUTION in Japan ver.,QCZt1eAukxk;2NE1 - FOLLOW ME - 2012 NEW EVOLUTION in Japan ver.,Aq-dAFadzEo;2NE1 - I DON'T CARE (REGGAE MIX) - 2012 NEW EVOLUTION in Japan ver.,vwQlDIpk_DM;2NE1 - CLAP YOUR HANDS - 2012 NEW EVOLUTION in Japan ver.,7y6UOeWnO6I;2NE1 - DON'T CRY & YOU AND I by BOM (from 2NE1) - 2012 NEW EVOLUTION in Japan ver.,DRlssOBgtZg;2NE1 - PRETTY BOY - 2012 NEW EVOLUTION in Japan ver.,d2CkGtvuHXw;2NE1 - LONELY - 2012 NEW EVOLUTION in Japan ver.,RA4uxeLZGk0;2NE1 - IT HURTS - 2012 NEW EVOLUTION in Japan ver.,ycpzP33cnjs;2NE1 - IN THE CLUB - 2012 NEW EVOLUTION in Japan ver.,5H1WAWS-7BM;2NE1 - KISS by DARA (from 2NE1) - 2012 NEW EVOLUTION in Japan ver.,1NlqmWIoDeE;2NE1 - I AM THE BEST - 2012 NEW EVOLUTION in Japan ver.,xQ7ABppKr_k;2NE1 - STAY TOGETHER  NOLZA in Japan”Ver.,fc7x9-2pHrU;2NE1 - UGLY  NOLZA in Japan”Ver.,65Olr2ETikA;2NE1 - GO AWAY  NOLZA in Japan”Ver.,RiWUiSeHqYo;2NE1 - HATE YOU - 2012 NEW EVOLUTION in Japan ver.,PjSmb9SXWeo;2NE1 - I DON'T CARE - 2012 NEW EVOLUTION in Japan ver.,EIIS0n30EYU;2NE1 - LET'S GO PARTY - 2012 NEW EVOLUTION in Japan ver.,t81NTgKo4Fc;2NE1 - CAN'T NOBODY - 2012 NEW EVOLUTION in Japan ver.,i2TJiMgr9NI;2NE1 - GO AWAY - 2012 NEW EVOLUTION in Japan ver.,GEc_pRGmV8M;2NE1 - SCREAM - 2012 NEW EVOLUTION in Japan ver.,y53i-5bYXf4;2NE1 - I AM THE BEST (Encore ver.) - 2012 NEW EVOLUTION in Japan ver.,LpTy2SkoSbQ;2NE1 - I LOVE YOU - 2012 NEW EVOLUTION in Japan ver.,GLOymcAaBxM;2NE1 - STAY TOGETHER - 2012 NEW EVOLUTION in Japan ver.,pj1LAzsmHFU;2NE1 - UGLY - 2012 NEW EVOLUTION in Japan ver.,CxoEpG5ZuA4;Only Can Get Better (Official Video),_uBO64C7NlI;Ne-Yo - One In A Million (Official Music Video),6tpl9LtkRRw;Eric Bellinger - Dirty Dancing ft. Ne-Yo (Official Music Video),ht5BvV5FgCA;Nef The Pharaoh ""Tap Yo Pussy"" (WSHH Exclusive - Official Music Video),-jPN6AF-D00;David Guetta - Play Hard ft. Ne-Yo Akon (Official Video),5dbEhBKGOtY;Ne-Yo Bebe Rexha  Stefflon Don - PUSH BACK,e5WC-9TbjjQ;Ne-Yo - This Christmas,HRn5--XdapsNe-Yo - GOOD MAN,3xv9YIOKIZw;Ne-Yo - One In A Million (Official Music Video),6tpl9LtkRRw;Chris Brown - Yo (Excuse Me Miss) (Official Music Video),yn_6LC4loY8;Eric Bellinger - Dirty Dancing ft. Ne-Yo (Official Music Video),ht5BvV5FgCA;Ne-Yo - This Christmas,HRn5--Xdaps;Pitbull Ne-Yo - Me Quedaré Contigo ft. Lenier  El Micha,8pZ1btJ2IYUNe-Yo - This Christmas,HRn5--Xdaps",,ne,yo,thischristmas
Trey Songz - Jill (Sumn Real) [Official Audio],iXC0QLNxcqw,R&B,0,"Trey Songz - Touchin Lovin ft. Nicki Minaj [Official Music Video],cEmrvCiEapM;Trey Songz - Chi Chi feat. Chris Brown [Official Music Video],N0a-I8vjBKA;Trey Songz - Dangerous (Meek Mill Jeremih  & PnB Rock Cover),FPlpUQ46sr0;Trey Songz - Jill (Sumn Real) (Jill Scott Response),vQg4rip4ujg;YFN Lucci - All Night Long feat. Trey Songz [Official Video],r2GaPekM1OQ;Trey Songz - Jill (Sumn Real) [Official Audio],iXC0QLNxcqwTrey Songz - Jill (Sumn Real) (Jill Scott Response),vQg4rip4ujg;Trey Songz - Jill (Sumn Real) [Official Audio],iXC0QLNxcqwTrey Songz - Jill (Sumn Real) (Jill Scott Response),vQg4rip4ujg;Trey Songz - Jill (Sumn Real) [Official Audio],iXC0QLNxcqw",,treysongz,jill,sumnreal
VIELI Feat. Blue Nova X Jae.T - Ratchet House Party,R8T8d-M4iEs,R&B,0,"VIELI Feat. Blue Nova X Jae.T - Ratchet House Party,R8T8d-M4iEsVIELI Feat. Blue Nova X Jae.T - Ratchet House Party,R8T8d-M4iEsVIELI Feat. Blue Nova X Jae.T - Ratchet House Party,R8T8d-M4iEs",,vieli,ratchethouseparty,bluenovaxjaet
Talii - Thickness,5ZR7kGFJstM,R&B,0,undefinedundefined,,talii,thickness,
